osm_id;roof:shape;roof:material
521595015;;metal
521595017;flat;
521595019;hipped;
521595022;hipped;
521595023;flat;
521595027;hipped;roof_tiles
521595791;hipped;metal
521595793;flat;concrete
521595795;flat;concrete
521595797;;concrete
521595822;flat;concrete
521595850;;metal
521595908;;metal
521595910;;metal
521595918;;metal
521595920;;metal
521595922;hipped;metal
521595924;;metal
521595926;;metal
521595932;;metal
521595942;flat;metal
521595956;hipped;metal
521595963;flat;metal
521595967;flat;concrete
521595971;flat;concrete
521596034;;metal
521583082;hipped;roof_tiles
521583083;hipped;roof_tiles
521583084;hipped;roof_tiles
521600385;;roof_tiles
521600386;flat;
521600389;hipped;metal
521600390;hipped;
521600391;;roof_tiles
521600392;hipped;roof_tiles
521600393;flat;concrete
521600397;flat;concrete
521600398;hipped;
521600402;hipped;
521600404;hipped;
521600406;hipped;
521600408;hipped;
521600856;;metal
521600857;hipped;metal
521600859;;metal
521600860;hipped;
521600861;hipped;metal
521600862;flat;concrete
521600863;flat;concrete
521600865;flat;metal
521600866;;metal
521600867;;metal
521600868;;metal
521600869;hipped;
521600870;flat;metal
521600871;flat;metal
521600874;hipped;
521592013;flat;metal
521592017;flat;concrete
521592018;flat;
521592024;;metal
521592027;flat;metal
521592028;;metal
521592031;flat;metal
521592032;hipped;metal
521592033;;metal
521592034;flat;concrete
521592035;;metal
521592036;;metal
521592037;flat;concrete
521592038;;metal
521592039;;metal
521592082;flat;metal
521592083;flat;metal
521592084;flat;metal
521592086;flat;metal
521592088;;metal
521592089;flat;concrete
521592090;;concrete
521592091;;metal
521592092;;metal
521592093;;metal
521592094;;metal
521592096;flat;concrete
521592097;hipped;metal
521592098;hipped;
521592099;hipped;
521592100;flat;metal
521592101;flat;concrete
521592102;flat;concrete
521592103;hipped;
521592183;hipped;concrete
521592184;flat;concrete
521596036;;metal
521596040;;metal
521596043;;concrete
521596045;;metal
521596046;;metal
521596491;flat;concrete
521596492;;concrete
521596493;hipped;
521596494;hipped;metal
521596495;;concrete
521596498;hipped;metal
521596499;flat;concrete
521596500;flat;concrete
521596501;flat;concrete
521596502;;metal
521596503;;metal
521596504;flat;metal
521596505;;concrete
521596506;;metal
521596507;;metal
521596508;;metal
521596509;;metal
521596510;flat;metal
521596512;flat;metal
521596605;hipped;
521596606;hipped;
521596608;flat;
521596612;flat;concrete
521596614;hipped;metal
521596617;hipped;metal
521596619;flat;
521592228;;metal
521592229;;metal
521592230;;metal
521592231;;metal
521592232;;metal
521592288;hipped;
521592289;;metal
521592295;hipped;
521592304;flat;
521592305;flat;concrete
521592306;flat;concrete
521592308;flat;concrete
521592706;hipped;metal
521592708;;metal
521592712;;metal
521592717;;metal
521592719;;metal
521592721;;concrete
521592723;;metal
521592726;;concrete
521592728;hipped;metal
521592730;;metal
521592732;;metal
521592734;flat;concrete
521592736;hipped;metal
521592782;;metal
521592783;;metal
521592784;;metal
521592785;hipped;concrete
521592786;;metal
521592787;hipped;
521592788;flat;metal
521592790;flat;concrete
521592791;flat;concrete
521592792;hipped;metal
521592793;hipped;
521592795;flat;concrete
521592797;flat;
521592798;flat;
521592801;flat;concrete
521596628;flat;
521596629;hipped;
521596631;hipped;
521596775;;concrete
521596777;;concrete
521598044;hipped;
521598051;hipped;
521598070;hipped;roof_tiles
521598854;;roof_tiles
521598985;hipped;
521600378;hipped;
521600379;hipped;
521600380;hipped;
521600382;hipped;
521600384;hipped;
521624413;hipped;metal
521624415;;concrete
521624417;;metal
521624418;;metal
521624419;;metal
521624420;;metal
521624421;;metal
521624426;;metal
521624427;flat;concrete
521624432;;metal
521624434;hipped;
521624436;;metal
521624553;flat;metal
521624557;hipped;
521624558;hipped;
521624560;hipped;
521624564;flat;metal
521624801;;metal
521624803;;metal
521624804;flat;
521592805;hipped;concrete
521592806;flat;metal
521592808;;metal
521592810;;concrete
521626722;flat;metal
521626725;flat;
521627095;;metal
521627096;;concrete
521627097;hipped;metal
521627098;;metal
521627099;;metal
521627100;;metal
521627101;;metal
521627102;flat;
521627103;;metal
521627104;flat;concrete
521627105;flat;metal
521627107;hipped;metal
521627108;;metal
521627109;;metal
521627110;flat;metal
521627111;;metal
521627112;;metal
521627113;flat;concrete
521627114;;metal
521627115;;metal
521627116;;metal
521627231;hipped;metal
521627233;hipped;
521627234;hipped;
521627235;hipped;
521627236;hipped;
521627237;hipped;roof_tiles
521627238;hipped;roof_tiles
521627240;hipped;
521627242;;concrete
521627244;flat;concrete
521627252;hipped;metal
521627253;hipped;
521603445;flat;concrete
521603448;flat;metal
521603450;flat;metal
521603452;;metal
521603454;;metal
521603456;;metal
521603463;;metal
521603467;;metal
521603470;;concrete
521603471;flat;concrete
521603473;flat;concrete
521603474;flat;concrete
521603476;flat;metal
521603478;flat;
521603484;;metal
521603485;flat;metal
521603486;flat;metal
521603488;flat;
521603489;;metal
521603490;;metal
521603491;;metal
521603493;flat;concrete
521603496;flat;concrete
521603497;flat;concrete
521603499;flat;metal
521603501;flat;concrete
521603503;hipped;metal
521603505;flat;concrete
521603506;hipped;metal
521603507;;metal
521603508;flat;concrete
521603509;hipped;metal
521603515;flat;concrete
521603517;flat;concrete
521603519;flat;concrete
521603520;flat;concrete
521603521;;metal
521603522;flat;concrete
521603523;;metal
521603548;;metal
521600875;;metal
521600876;;metal
521600881;;metal
521600882;;metal
521600883;;metal
521600885;flat;metal
521600887;flat;metal
521600989;hipped;metal
521600990;hipped;
521600991;hipped;
521600995;flat;
521600996;;metal
521600997;flat;concrete
521600998;flat;concrete
521600999;flat;concrete
521601006;;concrete
521601007;hipped;metal
521601020;flat;
521601021;;metal
521601022;flat;
521601024;hipped;
521601033;flat;concrete
521601034;flat;concrete
521601036;;metal
521601037;;metal
521601038;flat;metal
521601039;flat;metal
521601040;flat;concrete
521601043;;metal
521601044;;metal
521601045;flat;concrete
521601046;flat;concrete
521601047;flat;concrete
521601048;;metal
521601050;;metal
521601051;flat;concrete
521601052;hipped;
521601053;flat;concrete
521601054;flat;
521601055;;metal
521601056;;metal
521603692;flat;
521603693;flat;metal
521603694;flat;
521603695;flat;
521604780;hipped;
521604782;hipped;
521604915;flat;metal
521605283;flat;
521606368;;metal
521606369;flat;concrete
521606376;flat;
521606377;;metal
521606378;flat;metal
521606379;;metal
521606380;flat;concrete
521606381;flat;concrete
521606383;flat;metal
521606384;flat;concrete
521606385;;metal
521606386;flat;concrete
521606387;hipped;metal
521606388;;metal
521606389;;metal
521606390;;metal
521606392;hipped;
521606395;;metal
521606396;flat;metal
521608353;flat;concrete
521608354;flat;
521608355;;metal
521608356;;metal
521610321;flat;concrete
521610322;;metal
521610323;;metal
521610324;flat;metal
521610585;flat;metal
521610587;hipped;
521610590;flat;
521610591;flat;
521610592;flat;concrete
521601058;flat;metal
521601059;;metal
521601060;flat;concrete
521601061;flat;metal
521601063;;metal
521601065;flat;concrete
521601067;flat;concrete
521601068;flat;concrete
521601069;;metal
521601073;flat;concrete
521601219;flat;
521601220;flat;concrete
521601221;hipped;metal
521601223;;metal
521601225;;metal
521601231;;metal
521601238;flat;metal
521601239;;metal
521601240;;metal
521601242;flat;concrete
521601244;flat;
521601245;flat;
521601246;flat;metal
521601247;flat;metal
521601249;flat;metal
521601250;flat;concrete
521601251;flat;concrete
521601252;flat;concrete
521601253;flat;concrete
521601254;flat;metal
521601255;flat;metal
521601256;flat;concrete
521627255;hipped;
521627257;hipped;metal
521627258;hipped;
521627259;hipped;roof_tiles
521627260;;roof_tiles
521627261;;roof_tiles
521627262;;roof_tiles
521627263;;roof_tiles
521627584;;metal
521627598;hipped;
521627611;;metal
521627813;hipped;
521628855;;metal
521628860;flat;metal
521628861;flat;concrete
521628864;flat;concrete
521628866;flat;roof_tiles
521628868;flat;concrete
521628869;;metal
521628870;;metal
521628871;;metal
521628874;flat;
521628875;flat;concrete
521628876;;metal
521628878;flat;
521628879;flat;concrete
521628970;;metal
521629433;flat;concrete
521629435;flat;concrete
521629437;flat;
521630274;flat;concrete
521630275;;metal
521630276;;metal
521630277;;metal
521630279;flat;concrete
521630280;flat;
521630284;flat;
521630285;flat;concrete
521601257;flat;concrete
521601258;flat;concrete
521601259;hipped;metal
521601260;hipped;metal
521601261;;metal
521601262;;concrete
521601263;flat;concrete
521601264;flat;concrete
521631575;flat;concrete
521631791;flat;metal
521631792;flat;concrete
521631793;hipped;metal
521631794;flat;concrete
521631796;flat;concrete
521631798;;metal
521631799;;metal
521631801;flat;metal
521631803;hipped;
521631804;hipped;
521631805;hipped;concrete
521631806;hipped;metal
521631807;hipped;
521631808;hipped;
521631809;hipped;
521631810;hipped;metal
521631811;hipped;metal
521631812;flat;metal
521631814;;metal
521631816;flat;concrete
521631817;;metal
521631819;;metal
521632010;flat;concrete
521632011;;metal
521632144;flat;concrete
521632145;;roof_tiles
521632146;hipped;metal
521632147;;metal
521632148;;metal
521610593;;metal
521610595;flat;concrete
521610596;;metal
521610599;;roof_tiles
521610603;;metal
521613528;flat;metal
521613530;flat;
521613534;flat;concrete
521613910;flat;concrete
521613914;;metal
521613916;flat;concrete
521614611;;metal
521617450;hipped;metal
521617453;hipped;metal
521617466;flat;metal
521617831;hipped;
521619537;flat;concrete
521619539;;concrete
521619951;flat;concrete
521620237;hipped;
521620240;flat;concrete
521620241;;metal
521620243;flat;metal
521620246;flat;metal
521620247;flat;
521620248;flat;
521620251;;metal
521620252;flat;concrete
521620745;;metal
521620746;flat;metal
521620748;flat;metal
521620750;hipped;
521620751;hipped;
521620752;hipped;
521620753;flat;
521624805;;metal
521624806;;metal
521624807;flat;metal
521624810;;metal
521624812;;roof_tiles
521624814;;metal
521624999;hipped;
521625003;hipped;
521625006;flat;concrete
521625010;hipped;
521625012;hipped;
521625014;hipped;
521625018;hipped;
521625022;hipped;
521625024;hipped;roof_tiles
521625195;flat;concrete
521625196;hipped;metal
521625197;flat;concrete
521625198;hipped;metal
521625199;;concrete
521625200;flat;concrete
521625201;hipped;metal
521625202;hipped;metal
521625203;hipped;metal
521625204;hipped;metal
521625675;flat;roof_tiles
521625676;flat;concrete
521625678;flat;metal
521625680;flat;metal
521625681;flat;metal
521625682;flat;
521625684;flat;concrete
521625685;flat;metal
521625687;;metal
521625688;;metal
521625690;flat;metal
521625697;;metal
521625700;flat;metal
521625703;flat;metal
521625707;flat;metal
521625710;flat;metal
521630287;flat;concrete
521630288;flat;concrete
521630289;hipped;concrete
521630822;flat;
521630823;flat;concrete
521630824;;metal
521630825;;metal
521630826;flat;metal
521630827;;metal
521630828;;metal
521630829;;metal
521630830;;metal
521630831;;metal
521630832;;metal
521630833;flat;concrete
521630834;flat;concrete
521630835;;metal
521630836;;metal
521630837;flat;concrete
521630838;;metal
521630839;flat;metal
521630840;flat;
521630841;;metal
521630847;flat;concrete
521630935;flat;metal
521630936;;metal
521630937;hipped;metal
521630938;;metal
521630939;flat;metal
521630940;flat;metal
521630941;;metal
521630942;flat;metal
521630944;flat;
521630945;flat;metal
521630946;;metal
521630947;flat;metal
521630948;flat;concrete
521631489;hipped;
521631491;hipped;
521631492;flat;metal
521631493;hipped;
521625712;;metal
521626166;;metal
521626167;;metal
521626168;flat;concrete
521626169;hipped;
521626170;;metal
521626171;flat;concrete
521626172;;metal
521626173;flat;concrete
521626174;flat;concrete
521626175;flat;concrete
521626176;flat;concrete
521626177;flat;concrete
521626178;;metal
521626179;;metal
521626561;hipped;roof_tiles
521626562;flat;concrete
521626563;;metal
521626564;;metal
521626565;;metal
521626566;flat;metal
521626567;flat;metal
521626568;flat;metal
521626569;flat;concrete
521626573;flat;metal
521626584;hipped;
521626587;;metal
521626595;;metal
521626596;;metal
521626598;hipped;metal
521626600;;metal
521626602;;metal
521626658;;metal
521626659;;metal
521626660;flat;metal
521626669;flat;metal
521626671;;metal
521626673;flat;
521626675;;metal
521626677;flat;
521626683;flat;concrete
521631496;hipped;
521631499;flat;
521631503;hipped;
521631555;flat;concrete
521631573;;metal
522275213;;metal
522407963;hipped;
522422808;flat;metal
522442906;flat;concrete
522576918;flat;concrete
522588183;flat;concrete
522592646;flat;concrete
522606618;flat;metal
522606619;flat;metal
522615996;;metal
522873943;flat;metal
522944928;flat;metal
522977279;hipped;metal
522977284;hipped;
523001330;flat;
523021866;;metal
523706766;flat;concrete
523706767;flat;concrete
523713733;flat;
523713734;flat;concrete
523713741;hipped;metal
523811734;flat;concrete
524083001;flat;concrete
524321664;flat;concrete
524445839;flat;
524701541;;concrete
521626684;;metal
521626687;flat;metal
521626688;;metal
521626689;;metal
521626690;flat;metal
521626695;flat;concrete
521626696;flat;concrete
521626697;flat;concrete
521626698;flat;metal
521626699;flat;metal
521626700;;metal
521626701;;metal
521626703;flat;metal
521626704;flat;metal
521626705;flat;metal
521626707;hipped;metal
521626708;;metal
521626712;flat;metal
521626713;flat;metal
521626719;;metal
521645144;flat;metal
521645145;hipped;metal
521645146;hipped;metal
521645148;hipped;
521645150;hipped;
521645153;;metal
521645157;flat;metal
521645158;flat;concrete
521648314;hipped;metal
521648690;flat;
521648691;flat;concrete
521648692;flat;concrete
