node_id;max_version;latitude;longitude;tile;osm_id;damage;roof;material
11274;2;180397704;-630984508;1665879063;524889252;;flat;1
11275;2;180397523;-630975901;1665879063;524889970;;flat;1
11276;2;180397751;-630974751;1665879063;524889971;;flat;3
11277;3;180499971;-630398146;1665879269;524894232;destroyed;flat;3
11278;2;180410497;-631026153;1665879104;524896172;;flat;3
11279;2;180410530;-631025357;1665879104;524896173;;flat;3
11280;2;180411065;-631025362;1665879104;524896174;;flat;3
11281;3;180518344;-630434736;1665879258;524896844;destroyed;pitch;3
11282;4;180544277;-630374859;1665879281;524902602;none;flat;1
11283;4;180542908;-630374818;1665879281;524902603;none;flat;1
11284;3;180496041;-630409180;1665879247;524772816;partial;flat;3
11285;3;180496639;-630410491;1665879247;524772817;partial;pitch;3
11286;3;180397863;-630592944;1665879189;524773106;partial;hipped;5
11287;3;180394925;-630593096;1665879189;524773107;none;hipped;2
11288;3;180393429;-630596425;1665879189;524773110;none;pitch;2
11289;3;180497088;-630412260;1665879247;524774529;none;flat;1
11290;3;180491305;-630406669;1665879247;524774530;partial;pitch;1
11291;3;180491937;-630408432;1665879247;524774531;none;pitch;5
11292;3;180491846;-630407190;1665879247;524774534;none;pitch;1
11293;3;180490870;-630410231;1665879247;524774535;partial;flat;1
11294;3;180497266;-630411120;1665879247;524774537;partial;flat;3
11295;3;180530963;-630482044;1665879256;524783643;none;pitch;6
11296;3;180531960;-630483932;1665879256;524783644;partial;pitch;6
11297;3;180532805;-630485770;1665879256;524783645;partial;pitch;6
11298;3;180532965;-630481411;1665879256;524783646;destroyed;pitch;3
11299;2;180524389;-630486785;1665879256;524783647;partial;;3
11300;2;180524704;-630487521;1665879256;524783648;partial;;3
11301;3;180429018;-630416487;1665879243;524784551;none;flat;1
11302;3;180433387;-630418137;1665879243;524784552;partial;pitch;6
11303;3;180433221;-630416655;1665879243;524784553;none;pitch;3
11304;3;180435202;-630413957;1665879243;524784556;none;flat;1
11305;2;180467682;-630414730;1665879246;524785298;unknown;;3
11306;3;180491508;-630402650;1665879269;524785299;destroyed;flat;3
11307;3;180491176;-630402894;1665879269;524785300;significant;flat;3
11308;3;180488813;-630416104;1665879247;524785301;destroyed;pitch;3
11309;3;180486965;-630420909;1665879247;524785302;partial;pitch;3
11310;3;180471131;-630420862;1665879246;524785303;significant;pitch;3
11311;3;180469316;-630405573;1665879246;524785304;none;flat;3
11312;3;180466992;-630397623;1665879268;524785305;none;pitch;3
11313;4;180466143;-630398111;1665879268;524785306;none;flat;3
11314;3;180470021;-630397338;1665879268;524785307;unknown;flat;3
11315;2;180469921;-630395523;1665879268;524785308;significant;;3
11316;3;180470484;-630396084;1665879268;524785309;destroyed;flat;3
11317;3;180468824;-630397913;1665879268;524785310;destroyed;pitch;3
11318;2;180470198;-630399648;1665879268;524785311;unknown;;4
11319;3;180470195;-630401739;1665879268;524785312;none;flat;3
11320;3;180471727;-630404606;1665879268;524785313;significant;flat;3
11321;3;180471518;-630405422;1665879246;524785314;unknown;flat;3
11322;3;180477341;-630399746;1665879268;524785315;destroyed;pitch;3
11323;2;180479556;-630398695;1665879268;524785316;none;;5
11324;3;180489295;-630406789;1665879247;524785484;partial;pitch;3
11325;3;180456022;-630407960;1665879246;524786665;destroyed;hipped;1
11326;3;180458745;-630411565;1665879246;524786666;partial;flat;1
11327;3;180363586;-630421584;1665879198;524789713;partial;pitch;3
11328;3;180362091;-630416013;1665879198;524789714;significant;pitch;3
11329;3;180363118;-630418958;1665879198;524789715;destroyed;flat;1
11330;3;180363980;-630412033;1665879198;524789716;partial;flat;1
11331;3;180364129;-630411027;1665879198;524789717;destroyed;flat;1
11332;3;180363672;-630410064;1665879198;524789718;partial;flat;1
11333;3;180363612;-630408799;1665879198;524789719;partial;flat;1
11334;3;180369710;-630421051;1665879198;524789720;significant;pitch;2
11335;3;180369193;-630417481;1665879198;524789721;none;flat;3
11336;3;180369238;-630409585;1665879198;524789722;significant;flat;5
11337;3;180368239;-630403708;1665879220;524789723;destroyed;flat;3
11338;3;180367966;-630398218;1665879220;524789724;none;flat;3
11339;3;180370371;-630414762;1665879198;524789725;destroyed;pitch;1
11340;3;180375711;-630418497;1665879199;524789726;significant;flat;3
11341;3;180375591;-630417286;1665879199;524789727;none;flat;3
11342;3;180376996;-630415967;1665879199;524789728;none;hipped;3
11343;3;180377354;-630414196;1665879199;524789729;none;flat;4
11344;3;180379329;-630421349;1665879199;524789730;none;flat;1
11345;3;180378832;-630418850;1665879199;524789732;none;flat;1
11346;3;180380995;-630413242;1665879199;524789734;none;pitch;3
11347;3;180364090;-630402390;1665879220;524789736;significant;flat;3
11348;3;180430566;-630444883;1665879243;524790156;partial;flat;1
11349;3;180431290;-630448827;1665879243;524790157;none;flat;1
11350;3;180426838;-630446693;1665879243;524790158;significant;pitch;3
11351;3;180435572;-630443644;1665879243;524790159;destroyed;flat;1
11352;3;180435828;-630439485;1665879243;524790160;none;pitch;3
11353;3;180433988;-630438000;1665879243;524790161;destroyed;pitch;3
11354;3;180434482;-630436577;1665879243;524790162;destroyed;flat;3
11355;3;180435505;-630435595;1665879243;524790163;significant;pitch;3
11356;3;180435142;-630433806;1665879243;524790164;destroyed;pitch;3
11357;3;180438630;-630436018;1665879243;524790165;none;pitch;3
11358;3;180437044;-630428894;1665879243;524790166;destroyed;flat;3
11359;3;180439698;-630429050;1665879243;524790167;significant;flat;1
11360;2;180425167;-630801455;1665879136;524790384;;hipped;2
11361;2;180443770;-630781244;1665879139;524790385;;hipped;6
11362;3;180393622;-630661841;1665879103;524791464;none;hipped;2
11363;3;180378495;-630640960;1665879103;524791465;partial;flat;3
11364;3;180413139;-630620717;1665879232;524828394;significant;hipped;3
11365;3;180411742;-630618839;1665879232;524828395;partial;flat;3
11366;3;180411101;-630635325;1665879146;524828396;none;flat;3
11367;3;180412185;-630635787;1665879146;524828397;none;flat;3
11368;3;180398401;-630637650;1665879146;524828398;none;flat;3
11369;3;180401711;-630634601;1665879146;524828399;none;flat;3
11370;3;180402754;-630634437;1665879146;524828400;none;flat;3
11371;4;180395091;-630641003;1665879103;;;;
11372;3;180390919;-630636344;1665879103;524828404;partial;hipped;2
11373;3;180361602;-630635309;1665879102;524830525;partial;flat;3
11374;3;180361378;-630637363;1665879102;524830526;none;flat;1
11375;3;180373153;-630639004;1665879103;524830527;none;flat;3
11376;3;180372627;-630635331;1665879103;524830528;none;flat;1
11377;3;180370067;-630635310;1665879102;524830529;significant;pitch;3
11378;3;180370559;-630634148;1665879102;524830530;significant;pitch;2
11379;3;180369222;-630633317;1665879102;524830531;none;flat;5
11380;3;180385469;-630631622;1665879103;524830532;none;hipped;2
11381;3;180375880;-630617431;1665879189;524830533;none;hipped;2
11382;3;180363787;-630629300;1665879102;524830534;destroyed;flat;3
11383;3;180381831;-630646141;1665879103;524831438;significant;flat;3
11384;3;180386764;-630649234;1665879103;524831439;none;pitch;3
11385;4;180388504;-630655077;1665879103;524831440;partial;flat;2
11386;2;180373221;-630405480;1665879199;524852057;significant;flat;4
11387;3;180377484;-630404789;1665879221;524853145;none;flat;1
11388;2;180381932;-630404324;1665879221;524853146;unknown;unknown;4
11389;2;180412974;-631190213;1665877730;524866196;;hipped;3
11390;2;180412380;-631184453;1665877730;524866198;;pitch;3
11391;2;180411691;-631185391;1665877730;524866200;;flat;3
11392;2;180412700;-631182692;1665877730;524866202;;flat;3
11393;2;180413715;-631178220;1665877730;524866204;;flat;3
11394;2;180412930;-631176577;1665877730;524866206;;flat;3
11395;2;180369866;-630780184;1665879094;524867341;;flat;1
11396;2;180374603;-630781467;1665879095;524867342;;pitch;3
11397;2;180384054;-630789165;1665879095;524867343;;flat;1
11398;2;180396318;-631131277;1665877693;524869500;;hipped;3
11399;2;180393310;-631147478;1665877693;524869502;;pitch;3
11400;2;180384177;-631148820;1665877693;524869504;;pitch;5
11401;2;180367634;-631164060;1665877692;524869505;;flat;3
11402;2;180376928;-631146719;1665877693;524869507;;flat;1
11403;2;180405310;-631063503;1665879104;524871037;;unknown;3
11404;2;180405407;-631062564;1665879104;524871038;;pitch;3
11405;2;180443765;-631249266;1665877729;524903573;;flat;3
11406;3;180413964;-630583106;1665879232;524800079;unknown;pitch;2
11407;3;180412569;-630585143;1665879232;524800080;unknown;flat;1
11408;3;180398741;-630583185;1665879232;524800081;unknown;flat;1
11409;3;180445624;-630432979;1665879243;524800148;destroyed;flat;3
11410;3;180447634;-630426920;1665879243;524800149;destroyed;pitch;3
11411;3;180450627;-630446271;1665879243;524800150;none;flat;3
11412;3;180449729;-630445858;1665879243;524800151;partial;pitch;2
11413;4;180385351;-630611514;1665879189;524801084;destroyed;flat;3
11414;4;180385417;-630610701;1665879189;524801085;significant;flat;3
11415;3;180385359;-630612980;1665879189;524801086;none;flat;1
11416;3;180272020;-630794933;1665879077;524934590;partial;flat;1
11417;3;180272049;-630795769;1665879077;524934591;significant;pitch;3
11418;3;180271112;-630795622;1665879077;524934592;partial;pitch;3
11419;3;180270814;-630796498;1665879077;524934593;destroyed;flat;1
11420;4;180271796;-630796750;1665879077;524934594;significant;pitch;3
11421;3;180270076;-630798408;1665879077;524934595;none;flat;3
11422;3;180133808;-630322794;1665878518;524936009;significant;hipped;2
11423;3;180134918;-630322841;1665878518;524936010;significant;hipped;2
11424;3;180134485;-630321945;1665878518;524936011;significant;hipped;2
11425;3;180258958;-630804460;1665879076;524936976;partial;flat;3
11426;3;180257196;-630804624;1665879076;524936977;partial;pitch;3
11427;3;180257604;-630804428;1665879076;524936978;partial;flat;3
11428;3;180258056;-630803756;1665879076;524936979;partial;pitch;3
11429;3;180257547;-630803183;1665879076;524936980;partial;pitch;3
11430;3;180258510;-630802550;1665879076;524936981;partial;flat;3
11431;3;180257618;-630796132;1665879076;524936982;none;pitch;3
11432;3;180258469;-630796714;1665879076;524936983;none;flat;3
11433;3;180258649;-630795227;1665879076;524936984;partial;flat;1
11434;3;180259414;-630794252;1665879076;524936985;none;flat;1
11435;3;180258277;-630793955;1665879076;524936987;none;flat;3
11436;3;180257501;-630793514;1665879076;524936988;none;flat;5
11437;4;180255926;-630789534;1665879078;524936989;none;pitch;1
11438;3;180256799;-630788612;1665879078;524936990;partial;hipped;3
11439;4;180256853;-630790535;1665879076;524936991;none;flat;3
11440;3;180257670;-630789226;1665879078;524936992;partial;pitch;3
11441;3;180258272;-630787793;1665879078;524936993;significant;pitch;3
11442;3;180258057;-630790838;1665879076;524936994;none;pitch;1
11443;3;180259316;-630791292;1665879076;524936996;none;flat;3
11444;4;180391225;-630604925;1665879189;524808090;none;pitch;1
11445;3;180408245;-630603995;1665879232;524808092;partial;pitch;3
11446;3;180410096;-630603483;1665879232;524808093;significant;pitch;3
11447;4;180410888;-630600873;1665879232;524808094;significant;pitch;2
11448;4;180412942;-630599505;1665879232;524808095;partial;pitch;3
11449;4;180403789;-630602932;1665879232;524808096;none;hipped;2
11450;4;180400675;-630603508;1665879232;524808098;none;pitch;3
11451;3;180398722;-630603460;1665879232;524808099;none;flat;1
11452;3;180396768;-630602660;1665879189;524808100;none;flat;1
11453;3;180394914;-630601611;1665879189;524808101;none;hipped;2
11454;3;180392993;-630602070;1665879189;524808102;none;pitch;2
11455;3;180391321;-630600891;1665879189;524808103;significant;hipped;2
11456;3;180414750;-630591297;1665879232;524808106;none;pitch;3
11457;3;180413508;-630589507;1665879232;524808107;none;pitch;3
11458;3;180413466;-630592382;1665879232;524808108;none;pitch;3
11459;3;180412080;-630590387;1665879232;524808109;none;pitch;3
11460;3;180411797;-630595340;1665879232;524808110;none;flat;1
11461;2;180410071;-630593179;1665879232;;;;
11462;3;180408523;-630594681;1665879232;524808112;none;hipped;2
11463;3;180407963;-630593862;1665879232;524808113;none;pitch;2
11464;3;180407122;-630597959;1665879232;524808114;destroyed;pitch;2
11465;3;180406491;-630595842;1665879232;524808115;destroyed;pitch;2
11466;3;180404496;-630597229;1665879232;524808116;none;pitch;2
11467;4;180402075;-630598311;1665879232;524808117;none;hipped;2
11468;3;180398699;-630599318;1665879232;524808118;none;hipped;2
11469;3;180391165;-630593122;1665879189;524808119;partial;hipped;2
11470;4;180400697;-630599380;1665879232;524808120;none;hipped;2
11471;4;180398459;-630597304;1665879232;524808121;significant;flat;3
11472;4;180400181;-630596758;1665879232;524808122;destroyed;pitch;3
11473;4;180401216;-630594864;1665879232;524808123;significant;pitch;2
11474;4;180403230;-630593061;1665879232;524808128;partial;flat;2
11475;4;180404800;-630591584;1665879232;524808130;none;hipped;2
11476;3;180408484;-630588759;1665879232;524808132;destroyed;pitch;2
11477;4;180405695;-630605088;1665879232;524808135;none;pitch;3
11478;4;180404655;-630605124;1665879232;524808136;none;pitch;1
11479;3;180403075;-630588862;1665879232;524808140;unknown;pitch;2
11480;3;180401629;-630590458;1665879232;524808141;none;flat;3
11481;3;180393993;-630589103;1665879189;524808143;none;hipped;1
11482;2;180381083;-631201972;1665877687;524875313;;hipped;2
11483;2;180382916;-631202063;1665877687;524875314;;hipped;2
11484;2;180383060;-631202999;1665877687;524875315;;hipped;3
11485;2;180377909;-631203660;1665877687;524875318;;hipped;2
11486;2;180379430;-631204029;1665877687;524875320;;flat;2
11487;2;180377311;-631202409;1665877687;524875321;;flat;2
11488;2;180381644;-631197545;1665877687;524875323;;hipped;2
11489;2;180381989;-631200251;1665877687;524875324;;unknown;3
11490;2;180403721;-631046715;1665879104;524877447;;pitch;3
11491;2;180403953;-631050036;1665879104;524877449;;pitch;3
11492;2;180403592;-631051755;1665879104;524877451;;pitch;3
11493;2;180410061;-631014330;1665879104;524877453;;flat;3
11494;2;180410168;-631019662;1665879104;524877455;;hipped;3
11495;2;180407751;-630989815;1665879106;524877457;;pitch;3
11496;3;180378235;-630409993;1665879199;524877881;none;hipped;3
11497;3;180378042;-630411164;1665879199;524877882;none;hipped;2
11498;3;180379255;-630404417;1665879221;524877883;none;flat;2
11499;3;180373981;-630409532;1665879199;524877884;none;pitch;3
11500;3;180378487;-630415807;1665879199;524877885;none;hipped;6
11501;3;180378837;-630414005;1665879199;524877886;none;flat;3
11502;3;180372152;-630409936;1665879199;524877887;significant;flat;3
11503;3;180372059;-630409418;1665879199;524877888;destroyed;flat;3
11504;3;180372848;-630410143;1665879199;524877889;destroyed;flat;3
11505;3;180373309;-630410052;1665879199;524877890;significant;flat;3
11506;3;180372874;-630410761;1665879199;524877891;significant;pitch;3
11507;3;180372372;-630410689;1665879199;524877892;partial;flat;3
11508;3;180371901;-630410825;1665879199;524877893;partial;pitch;3
11509;3;180374754;-630414940;1665879199;524877894;partial;flat;3
11510;3;180515707;-630402230;1665879280;524878465;partial;pitch;3
11511;2;180378089;-631168060;1665877693;524881099;;pitch;6
11512;2;180378303;-631169148;1665877693;524881100;;pitch;6
11513;2;180376984;-631167158;1665877693;524881102;;pitch;6
11514;2;180376179;-631163728;1665877693;524881103;;pitch;1
11515;2;180375941;-631166640;1665877693;524881105;;pitch;3
11516;2;180375065;-631170583;1665877693;524881106;;hipped;2
11517;2;180378645;-631173563;1665877693;524881107;;pitch;2
11518;2;180380226;-631172435;1665877693;524881109;;hipped;4
11519;2;180374053;-631175052;1665877687;524881110;;hipped;6
11520;2;180378002;-631186662;1665877687;524881111;;flat;4
11521;2;180377677;-631186294;1665877687;524881112;;flat;4
11522;2;180418067;-631221578;1665877730;524906401;;flat;3
11523;3;180381049;-630474984;1665879197;524911519;destroyed;flat;3
11524;2;180440186;-630505457;1665879241;524914043;;pitch;
11525;3;180414982;-630367183;1665879264;524918589;destroyed;pitch;3
11526;3;180276711;-630833520;1665879077;524918864;significant;flat;3
11527;3;180270973;-630833404;1665879077;524918868;significant;pitch;3
11528;3;180271845;-630833396;1665879077;524918870;significant;pitch;3
11529;3;180264853;-630833427;1665879077;524918872;none;hipped;2
11530;3;180268252;-630827435;1665879077;524918875;significant;flat;3
11531;3;180269669;-630826257;1665879077;524918877;destroyed;flat;3
11532;3;180259224;-630834442;1665879076;524918879;significant;pitch;3
11533;3;180258640;-630833534;1665879076;524918881;partial;flat;1
11534;3;180257768;-630831369;1665879076;524918883;partial;hipped;3
11535;3;180259438;-630830908;1665879076;524918887;partial;pitch;3
11536;3;180258907;-630829162;1665879076;524918889;partial;pitch;3
11537;3;180259776;-630829750;1665879076;524918891;partial;pitch;3
11538;3;180263690;-630817446;1665879077;524918893;destroyed;pitch;3
11539;3;180263038;-630817266;1665879077;524918895;significant;flat;3
11540;3;180260860;-630826663;1665879076;524918897;destroyed;flat;3
11541;3;180264322;-630814210;1665879077;524918899;significant;pitch;3
11542;3;180264948;-630815734;1665879077;524918901;partial;flat;3
11543;3;180263164;-630812588;1665879077;524918903;partial;flat;3
11544;3;180265812;-630810828;1665879077;524918905;significant;flat;3
11545;3;180258741;-630821280;1665879076;524918907;destroyed;pitch;1
11546;3;180258440;-630823133;1665879076;524918908;destroyed;flat;3
11547;3;180258195;-630823988;1665879076;524918909;destroyed;flat;1
11548;3;180262791;-630822299;1665879077;524918910;partial;flat;1
11549;3;180261932;-630822443;1665879077;524918911;destroyed;pitch;3
11550;3;180263262;-630820585;1665879077;524918912;significant;flat;1
11551;3;180262533;-630820080;1665879077;524918913;significant;flat;1
11552;3;180265457;-630812239;1665879077;524918914;destroyed;flat;3
11553;3;180264934;-630813253;1665879077;524918915;significant;pitch;1
11554;3;180267389;-630818546;1665879077;524918916;destroyed;pitch;3
11555;2;180282424;-630820854;1665879077;524918917;;flat;3
11556;2;180523340;-630173596;1665879632;524919401;;flat;1
11557;2;180522626;-630174620;1665879632;524919402;;flat;3
11558;2;180300479;-630814905;1665879088;524921249;;pitch;3
11559;2;180300454;-630815581;1665879088;524921250;;pitch;3
11560;3;180276532;-630809025;1665879077;524921443;significant;pitch;3
11561;3;180391725;-630589039;1665879189;524808145;none;hipped;2
11562;3;180208204;-630406221;1665879179;524808482;none;pitch;2
11563;3;180219131;-630394478;1665879201;524808483;partial;pitch;3
11564;3;180219080;-630395770;1665879201;524808484;none;flat;3
11565;3;180218657;-630394718;1665879201;524808485;none;pitch;3
11566;3;180218498;-630386698;1665879201;524808486;significant;flat;3
11567;3;180217141;-630384808;1665879201;524808487;partial;flat;4
11568;3;180219222;-630385786;1665879201;524808488;partial;pitch;3
11569;3;180215181;-630390075;1665879201;524808489;significant;pitch;3
11570;3;180214819;-630390457;1665879201;524808490;significant;pitch;3
11571;3;180214508;-630390437;1665879201;524808491;significant;flat;3
11572;3;180215137;-630391489;1665879201;524808492;none;pitch;3
11573;3;180215876;-630391548;1665879201;524808493;none;pitch;3
11574;3;180368990;-630400457;1665879220;524808611;none;pitch;6
11575;3;180384169;-630400868;1665879221;524808615;significant;pitch;3
11576;3;180379826;-630402312;1665879221;524808616;none;flat;1
11577;3;180379668;-630401683;1665879221;524808617;none;flat;1
11578;3;180379590;-630400523;1665879221;524808618;partial;flat;3
11579;3;180518080;-631291960;1665877722;524808956;partial;flat;1
11580;3;180517866;-631290852;1665877722;524808957;partial;flat;4
11581;3;180517419;-631289131;1665877722;524808958;partial;pitch;6
11582;3;180517331;-631288063;1665877722;524808959;partial;pitch;6
11583;3;180516985;-631285964;1665877722;524808960;none;pitch;6
11584;3;180516586;-631284869;1665877722;524808961;partial;pitch;6
11585;3;180510160;-631284206;1665877722;524808962;none;pitch;6
11586;3;180510996;-631283635;1665877744;524808963;none;pitch;6
11587;3;180512240;-631282680;1665877744;524808964;none;pitch;6
11588;3;180513054;-631282138;1665877744;524808965;none;pitch;6
11589;3;180516483;-631283274;1665877744;524808966;none;pitch;6
11590;3;180516095;-631282198;1665877744;524808967;none;pitch;6
11591;3;180515366;-631279502;1665877744;524808968;none;pitch;6
11592;3;180515690;-631280595;1665877744;524808969;none;pitch;6
11593;3;180524708;-631364873;1665877720;524809313;none;flat;1
11594;3;180447426;-630423016;1665879243;524809566;significant;flat;3
11595;3;180448060;-630426163;1665879243;524809567;significant;flat;3
11596;3;180450933;-630433970;1665879243;524809568;partial;pitch;3
11597;3;180449074;-630425283;1665879243;524809569;none;flat;3
11598;3;180447788;-630429820;1665879243;524809570;significant;flat;3
11599;3;180452169;-630427576;1665879243;524809571;significant;flat;1
11600;3;180452392;-630428802;1665879243;524809572;none;flat;3
11601;3;180461266;-630424071;1665879246;524809573;none;flat;1
11602;3;180454430;-630427426;1665879246;524809574;none;pitch;3
11603;2;180453886;-630439675;1665879246;524809575;;flat;3
11604;3;180452614;-630440019;1665879243;524809576;partial;pitch;3
11605;2;180371259;-631183420;1665877687;524881114;;flat;1
11606;2;180372284;-631183289;1665877687;524881115;;unknown;1
11607;2;180372930;-631183688;1665877687;524881116;;unknown;3
11608;2;180369717;-631180362;1665877686;524881117;;flat;5
11609;2;180370514;-631176754;1665877686;524881118;;hipped;2
11610;2;180370905;-631173744;1665877693;524881119;;hipped;2
11611;2;180370067;-631167478;1665877692;524881120;;pitch;3
11612;2;180367151;-631166020;1665877692;524881121;;pitch;3
11613;2;180536815;-630196383;1665879291;525151158;;hipped;6
11614;2;180535762;-630197216;1665879291;525151159;;hipped;3
11615;2;180535315;-630196099;1665879290;525151160;;hipped;6
11616;2;180532499;-630195326;1665879290;525151162;;hipped;2
11617;2;180526737;-630194146;1665879290;525151163;;hipped;2
11618;2;180524859;-630194648;1665879290;525151164;;hipped;2
11619;2;180524893;-630193619;1665879290;525151165;;hipped;2
11620;2;180552656;-630201036;1665879291;525151166;;hipped;2
11621;2;180550563;-630198721;1665879291;525151167;;hipped;2
11622;2;180547488;-630195903;1665879291;525151168;;hipped;2
11623;2;180545768;-630196277;1665879291;525151170;;hipped;2
11624;2;180543617;-630194370;1665879291;525151171;;flat;1
11625;2;180540944;-630193342;1665879291;525151173;;flat;1
11626;2;180537917;-630192468;1665879291;525151175;;hipped;2
11627;2;180529570;-630190136;1665879290;525151176;;flat;1
11628;2;180526230;-630188989;1665879290;525151178;;pitch;2
11629;2;180524495;-630187554;1665879290;525151180;;hipped;2
11630;2;180545199;-630187917;1665879291;525151184;;hipped;2
11631;2;180544162;-630184807;1665879633;525151185;;unknown;2
11632;2;180541624;-630184505;1665879633;525151186;;unknown;2
11633;2;180542192;-630182340;1665879633;525151187;;hipped;2
11634;2;180537922;-630183936;1665879633;525151188;;pitch;2
11635;2;180537050;-630182594;1665879633;525151189;;pitch;2
11636;2;180532969;-630180130;1665879632;525151190;;pitch;2
11637;3;180277580;-630807872;1665879077;524921444;significant;flat;1
11638;3;180277897;-630807369;1665879077;524921445;significant;pitch;1
11639;3;180277301;-630807158;1665879077;524921446;partial;flat;1
11640;3;180276405;-630807183;1665879077;524921447;partial;pitch;3
11641;3;180261328;-630810293;1665879077;524922488;partial;flat;1
11642;3;180261094;-630810714;1665879077;524922489;partial;pitch;1
11643;3;180260805;-630811230;1665879076;524922490;partial;hipped;3
11644;4;180258778;-630807802;1665879076;524922491;significant;flat;1
11645;3;180258447;-630809238;1665879076;524922492;partial;flat;1
11646;3;180258997;-630812085;1665879076;524922493;partial;pitch;3
11647;3;180258707;-630811119;1665879076;524922494;partial;flat;1
11648;3;180257435;-630812727;1665879076;524922495;partial;flat;4
11649;3;180268750;-630807779;1665879077;524922868;partial;flat;1
11650;3;180273866;-630819745;1665879077;524923138;none;pitch;3
11651;3;180272337;-630819858;1665879077;524923141;significant;pitch;3
11652;3;180272898;-630819910;1665879077;524923143;significant;flat;3
11653;3;180270226;-630820232;1665879077;524923329;partial;flat;1
11654;3;180270435;-630818883;1665879077;524923330;partial;flat;1
11655;3;180271638;-630816640;1665879077;524923331;destroyed;flat;1
11656;2;180239489;-630793325;1665879076;524925161;;flat;3
11657;3;180333172;-630820511;1665879089;524925283;;flat;3
11658;2;180317672;-630814191;1665879089;524925284;;flat;3
11659;2;180319340;-630812157;1665879089;524925285;;flat;3
11660;2;180314120;-630809815;1665879088;524925286;;hipped;6
11661;2;180312243;-630820778;1665879088;524925287;;flat;1
11662;2;180388479;-630507029;1665879197;524928307;;flat;3
11663;3;180254766;-630799640;1665879076;524930188;significant;flat;3
11664;3;180254629;-630797459;1665879076;524930189;significant;pitch;3
11665;4;180255502;-630797883;1665879076;524930190;none;pitch;3
11666;3;180257048;-630797554;1665879076;524930191;partial;pitch;3
11667;3;180256328;-630796965;1665879076;524930192;significant;pitch;3
11668;3;180255610;-630796359;1665879076;524930193;significant;pitch;3
11669;3;180256442;-630798722;1665879076;524930194;partial;pitch;3
11670;2;180237667;-630796114;1665879076;524930196;;flat;3
11671;2;180237607;-630797955;1665879076;524930197;;flat;3
11672;4;180255715;-630784871;1665879078;524930200;none;flat;3
11673;3;180450820;-630441584;1665879243;524809577;significant;flat;3
11674;3;180452199;-630443006;1665879243;524809578;partial;flat;3
11675;3;180444527;-630427095;1665879243;524809579;destroyed;flat;1
11676;3;180442096;-630423536;1665879243;524809581;destroyed;hipped;3
11677;3;180441490;-630427181;1665879243;524809582;destroyed;flat;3
11678;3;180441134;-630443182;1665879243;524809584;destroyed;pitch;3
11679;3;180525835;-631289750;1665877722;524809667;none;pitch;3
11680;3;180525836;-631296681;1665877722;524809669;none;pitch;3
11681;2;180263159;-630794662;1665879077;524951545;none;flat;1
11682;3;180263259;-630793339;1665879077;524951546;none;flat;3
11683;3;180264281;-630794258;1665879077;524951547;significant;pitch;3
11684;3;180263000;-630796824;1665879077;524951548;none;pitch;3
11685;3;180259006;-630789679;1665879076;524951549;partial;pitch;3
11686;2;180524787;-630309286;1665879282;524951854;;hipped;
11687;3;180435748;-630362861;1665879265;524958403;partial;hipped;2
11688;3;180435177;-630364660;1665879265;524958405;none;flat;5
11689;3;180415991;-630353656;1665879264;524958409;partial;pitch;1
11690;3;180421940;-630351668;1665879264;524958410;destroyed;flat;1
11691;3;180420792;-630349116;1665879266;524958411;destroyed;pitch;1
11692;3;180418951;-630350233;1665879264;524958412;partial;pitch;1
11693;2;180416608;-630349088;1665879266;524958414;unknown;;4
11694;2;180420399;-630361136;1665879264;524958416;unknown;;4
11695;2;180421836;-630361478;1665879264;524958417;unknown;;4
11696;2;180424507;-630360229;1665879264;524958418;unknown;;4
11697;2;180433076;-630367302;1665879265;524958419;partial;;1
11698;3;180454177;-630350105;1665879270;524958506;none;flat;3
11699;3;180454717;-630350124;1665879270;524958507;partial;flat;3
11700;3;180454653;-630349464;1665879270;524958509;unknown;unknown;3
11701;3;180456361;-630345228;1665879270;524958512;significant;pitch;6
11702;3;180441720;-630363356;1665879265;524958514;none;pitch;3
11703;3;180440874;-630364208;1665879265;524958516;significant;flat;1
11704;2;180446269;-630360859;1665879265;524958518;partial;;4
11705;3;180448717;-630351814;1665879265;524958520;significant;flat;1
11706;3;180455795;-630366202;1665879268;524958521;unknown;hipped;3
11707;3;180457117;-630366145;1665879268;524958523;partial;pitch;3
11708;3;180457999;-630365848;1665879268;524958525;none;pitch;3
11709;3;180456982;-630364902;1665879268;524958527;significant;pitch;3
11710;3;180457124;-630362673;1665879268;524958529;significant;pitch;3
11711;3;180456705;-630363251;1665879268;524958531;partial;pitch;3
11712;3;180458402;-630361709;1665879268;524958533;significant;flat;1
11713;3;180457545;-630361674;1665879268;524958535;none;flat;1
11714;3;180458497;-630359584;1665879268;524958537;partial;pitch;3
11715;3;180155631;-630327483;1665878519;524933118;none;hipped;3
11716;3;180155393;-630334662;1665878519;524933119;partial;flat;1
11717;3;180157934;-630329115;1665878519;524933120;none;flat;1
11718;3;180160445;-630325766;1665878519;524933121;none;pitch;3
11719;3;180173464;-630334069;1665878519;524933122;none;hipped;5
11720;3;180174843;-630338392;1665878519;524933123;none;flat;1
11721;3;180171802;-630338220;1665878519;524933124;none;pitch;3
11722;3;180183131;-630334458;1665879202;524933125;none;flat;1
11723;3;180272188;-630805182;1665879077;524934530;destroyed;flat;1
11724;3;180269720;-630807009;1665879077;524934534;none;hipped;5
